Area,Block,Restaurant,Category,Item,Variant,Price,Notes
UniMall,Unimall,Baskin Robbins,Toppings,Raspberry,Topping Standard,₹28,
UniMall,Unimall,Ahuja Canteen,Mojito,Green Apple,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Blue Berry,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Black Current,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Lemon Ice Tea,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Blood Orange,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Peach Ice Tea,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Peach,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Passion Fruit,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Cranberry,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Raspberry,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Apple Twist,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Fruit Beer,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Watermelon,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Mint Mojito,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Bubblegum,,79,
UniMall,Unimall,Ahuja Canteen,Mojito,Strawberry,,79,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Passion Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Peach Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Melon Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Lavender Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Strawberry Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Kala Khatta Mint,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Lichi Melon,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Classic Lemonade,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Dragon Fire,,90,
UniMall,Unimall,Ahuja Canteen,Premium Mojito,Peach Fire,,90,
UniMall,Unimall,Ahuja Canteen,Refresh Mood,Fresh Lime Soda,,80,
UniMall,Unimall,Ahuja Canteen,Refresh Mood,Fresh Lime Water,,40,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Coffee Cold Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Hazelnut Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Caramel Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Butterscotch Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Irish Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Vanilla Coffee,,99,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Red Velvet Coffee,,109,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Mocha Coffee,,109,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Caramel Popcorn,,119,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Caramel Hazelnut,,119,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Caramel Mocha,,119,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Oreo Coffee,,119,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Rose Coffee,,119,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Nutella Cold Coffee,,129,
UniMall,Unimall,Ahuja Canteen,Cold Coffee,Lotus Biscoff Coffee,,139,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Hot Chocolate,,69,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Expresso Hot Coffee,,50,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Irish Hot Coffee,,69,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Caramel Hot Coffee,,69,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Vanilla Hot Coffee,,69,
UniMall,Unimall,Ahuja Canteen,Hot Coffee,Black Coffee,,30,
UniMall,Unimall,Ahuja Canteen,Juices,Mix Juice,,80,
UniMall,Unimall,Ahuja Canteen,Juices,Pineapple Juice,,100,
UniMall,Unimall,Ahuja Canteen,Juices,Watermelon Juice,,80,
UniMall,Unimall,Ahuja Canteen,Juices,Orange Juice,,100,
UniMall,Unimall,Ahuja Canteen,Juices,Apple Juice,,80,
UniMall,Unimall,Ahuja Canteen,Brownie,Brownie,,80,
UniMall,Unimall,Ahuja Canteen,Brownie,Brownie with Ice Cream,,100,
UniMall,Unimall,Ahuja Canteen,Snacks,Samosa,,30,
UniMall,Unimall,Ahuja Canteen,Snacks,Cold Sandwich,,60,
UniMall,Unimall,Ahuja Canteen,Snacks,Bread Butter Garlic,,50,
UniMall,Unimall,Ahuja Canteen,Snacks,Sweet Corn,,30,
UniMall,Unimall,Ahuja Canteen,Soup,Tomato Soup,,30,
UniMall,Unimall,Ahuja Canteen,Soup,Manchow Soup,,30,
UniMall,Unimall,Ahuja Canteen,Soup,Mix Veg Soup,,30,
UniMall,Unimall,Ahuja Canteen,Soup,Sweet Corn Soup,,30,
UniMall,Unimall,Ahuja Canteen,Tea,Tea,,15,
UniMall,Unimall,Ahuja Canteen,Tea,Green Tea,,20,
UniMall,Unimall,Ahuja Canteen,Tea,Black Tea,,20,
UniMall,Unimall,Ahuja Canteen,Tea,Lemon Tea,,30,
UniMall,Unimall,Ahuja Canteen,Tea,Ginger Tea,,30,
UniMall,Unimall,Ahuja Canteen,Tea,Doodh Patti,,20,
UniMall,Unimall,Ahuja Canteen,Lassi,Sweet Lassi,,80,
UniMall,Unimall,Ahuja Canteen,Lassi,Namkeen Lassi,,80,
UniMall,Unimall,Ahuja Canteen,Lassi,Mango Lassi,,80,
UniMall,Unimall,Ahuja Canteen,Wrap,Veg Wrap,,70,
UniMall,Unimall,Ahuja Canteen,Wrap,Veg Paneer Wrap,,80,
UniMall,Unimall,Ahuja Canteen,Wrap,Aloo Tikki Veg Wrap,,90,
UniMall,Unimall,Ahuja Canteen,Wrap,Aloo Tikki Cheese Wrap,,109,
UniMall,Unimall,Ahuja Canteen,Fries,Salted Fries,,90,
UniMall,Unimall,Ahuja Canteen,Fries,Salted Cheese Fries,,99,
UniMall,Unimall,Ahuja Canteen,Fries,Peri Peri Fries,,109,
UniMall,Unimall,Ahuja Canteen,Fries,Nachos Fries,,120,
UniMall,Unimall,Ahuja Canteen,Maggi,Plain Maggi,,65,
UniMall,Unimall,Ahuja Canteen,Maggi,Double Masala Maggi,,70,
UniMall,Unimall,Ahuja Canteen,Maggi,Cheese Maggi,,70,
UniMall,Unimall,Ahuja Canteen,Maggi,Veg Cheese Maggi,,80,
UniMall,Unimall,Ahuja Canteen,Maggi,Corn Maggi,,80,
UniMall,Unimall,Ahuja Canteen,Momos,Veg Steam Momos,,60,
UniMall,Unimall,Ahuja Canteen,Momos,Veg Fried Momos,,70,
UniMall,Unimall,Ahuja Canteen,Sandwich,Veg Grilled,,80,
UniMall,Unimall,Ahuja Canteen,Sandwich,Corn Grilled,,85,
UniMall,Unimall,Ahuja Canteen,Sandwich,Paneer Makhni,,120,
UniMall,Unimall,Ahuja Canteen,Sandwich,Cheese Veg,,130,
UniMall,Unimall,Ahuja Canteen,Sandwich,Hydrabadi,,140,
UniMall,Unimall,Ahuja Canteen,Burger,Aloo Tikki Burger,,50,
UniMall,Unimall,Ahuja Canteen,Burger,Paneer Burger,,70,
UniMall,Unimall,Ahuja Canteen,Burger,Cheese Burger,,85,
UniMall,Unimall,Ahuja Canteen,Burger,Mexican Burger,,99,
UniMall,Unimall,Ahuja Canteen,Premium Shakes,Spring Oreo Strawberry,,109,
UniMall,Unimall,Ahuja Canteen,Premium Shakes,Marshmallow,,109,
UniMall,Unimall,Ahuja Canteen,Premium Shakes,Kiwi,,109,
UniMall,Unimall,Ahuja Canteen,Premium Shakes,Mix Berry,,109,
UniMall,Unimall,Ahuja Canteen,Shakes,Banana Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Banana Shake with Peanut Butter,,90,
UniMall,Unimall,Ahuja Canteen,Shakes,Strawberry Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Pineapple Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Vanilla Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Mango Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Caramel Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Black Current Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Butter Scotch Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Bubble Gum Shake,,80,
UniMall,Unimall,Ahuja Canteen,Shakes,Blue Berry Shake,,80,
UniMall,Unimall,Ahuja Canteen,Chocolate Shakes,Chocolate Shake,,80,
UniMall,Unimall,Ahuja Canteen,Chocolate Shakes,Brownie with Chocolate,,90,
UniMall,Unimall,Ahuja Canteen,Chocolate Shakes,Oreo Shake,,80,
UniMall,Unimall,Ahuja Canteen,Chocolate Shakes,KitKat Shake,,80,
UniMall,Unimall,Ahuja Canteen,Chocolate Shakes,Caramel Oreo Shake,,99,
UniMall,Unimall,UNIBISTRO,,Indian Thali,,130,
UniMall,Unimall,UNIBISTRO,,Combo 2 Curry,,100,
UniMall,Unimall,UNIBISTRO,,Curry & Rice,,80,
UniMall,Unimall,UNIBISTRO,,Patiala Tea,,15,
UniMall,Unimall,UNIBISTRO,,Kulhad Chai,,25,
UniMall,Unimall,UNIBISTRO,,Green Tea,,30,
UniMall,Unimall,UNIBISTRO,,Regular Coffee,,40,
UniMall,Unimall,UNIBISTRO,,Cappucino,,80,
UniMall,Unimall,UNIBISTRO,,Americano,,50,
UniMall,Unimall,UNIBISTRO,,Roti,,12,
UniMall,Unimall,UNIBISTRO,,Lacha Paratha,,15,
UniMall,Unimall,UNIBISTRO,,Rice,,40,
UniMall,Unimall,UNIBISTRO,,Noodle & Chilli Paneer,,120,
UniMall,Unimall,UNIBISTRO,,Noodle & Manchurian,,100,
UniMall,Unimall,UNIBISTRO,,Red Sauce Pasta,,90,
UniMall,Unimall,UNIBISTRO,,Virgin Mojito,,70,
UniMall,Unimall,UNIBISTRO,,Cold Coffee,,70,
UniMall,Unimall,UNIBISTRO,,Milk Shake,,70,
UniMall,Unimall,UNIBISTRO,,Lassi,,60,
UniMall,Unimall,UNIBISTRO,,Iced Americano,,70,
UniMall,Unimall,UNIBISTRO,,Lemon Ice Tea,,50,
UniMall,Unimall,UNIBISTRO,,Nimbu Soda,,40,
UniMall,Unimall,UNIBISTRO,,Nimbu Pani,,30,
UniMall,Unimall,UNIBISTRO,,Paneer Kulcha,,60,
UniMall,Unimall,UNIBISTRO,,Veg Sandwhich,,100,
UniMall,Unimall,UNIBISTRO,,Cheese Sandwhich,,70,
UniMall,Unimall,UNIBISTRO,,Pizza Mini,,60,
UniMall,Unimall,UNIBISTRO,,Veg Burger,,50,
UniMall,Unimall,UNIBISTRO,,Puff,,20,
UniMall,Unimall,UNIBISTRO,,Cheese Straw,,30,
UniMall,Unimall,UNIBISTRO,,Chochochips Cookies,,30,
UniMall,Unimall,UNIBISTRO,,Peanut Butter Cookies,,30,
UniMall,Unimall,UNIBISTRO,,Walnut Brownie,,80,
UniMall,Unimall,UNIBISTRO,,Choclate Danish,,50,
UniMall,Unimall,UNIBISTRO,,Cream Bun,,30,
UniMall,Unimall,UNIBISTRO,,Chochlate Doughnut,,50,
UniMall,Unimall,UNIBISTRO,,Sugar Doughnut,,40,
UniMall,Unimall,UNIBISTRO,,Sundae Glass,,60,
UniMall,Unimall,UNIBISTRO,,Chocolate Pastry,,70,
UniMall,Unimall,UNIBISTRO,,Pineapple Pastry,,50,
UniMall,Unimall,UNIBISTRO,,Mango Pastry,,60,
UniMall,Unimall,UNIBISTRO,,Dry Fruit Cake,,30,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Margherita,Regular,106,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Margherita,Medium,213,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Margherita,Large,364,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Margherita,Extra Large,630,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Italian Margherita,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Italian Margherita,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Italian Margherita,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Italian Margherita,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Crunchy Veggie,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Crunchy Veggie,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Crunchy Veggie,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Crunchy Veggie,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Veggie D-Lights,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Veggie D-Lights,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Veggie D-Lights,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Veggie D-Lights,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Golden Sweet Corn,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Golden Sweet Corn,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Golden Sweet Corn,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Golden Sweet Corn,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Paneer Tikka Pizza,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Paneer Tikka Pizza,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Paneer Tikka Pizza,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Paneer Tikka Pizza,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Hawaiian Pizza,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Hawaiian Pizza,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Hawaiian Pizza,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Hawaiian Pizza,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Caribbean Pizza,Regular,139,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Caribbean Pizza,Medium,417,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Caribbean Pizza,Large,577,
UniMall,Unimall,CHICAGO DELIGHTS,Simple Veg Pizza,Caribbean Pizza,Extra Large,632,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Love In Box (Heart Shape),Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Love In Box (Heart Shape),Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Love In Box (Heart Shape),Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Love In Box (Heart Shape),Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Italian Sweet,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Italian Sweet,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Italian Sweet,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Italian Sweet,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Heat 'N' Sweet,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Heat 'N' Sweet,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Heat 'N' Sweet,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Heat 'N' Sweet,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Hot Stuff,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Hot Stuff,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Hot Stuff,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Hot Stuff,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Garlic To Hot,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Garlic To Hot,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Garlic To Hot,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Garlic To Hot,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Four Season,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Four Season,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Four Season,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Four Season,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Super Spicy,Regular,182,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Super Spicy,Medium,470,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Super Spicy,Large,684,
UniMall,Unimall,CHICAGO DELIGHTS,Premium Veg Pizza,Super Spicy,Extra Large,728,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Peri Peri Boom,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Peri Peri Boom,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Peri Peri Boom,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Peri Peri Boom,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Mughlai Retreat,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Mughlai Retreat,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Mughlai Retreat,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Mughlai Retreat,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Karahi Paneer Pizza,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Karahi Paneer Pizza,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Karahi Paneer Pizza,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Karahi Paneer Pizza,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Makhni Supreme,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Makhni Supreme,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Makhni Supreme,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Makhni Supreme,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Cheese Pasta Pizza,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Cheese Pasta Pizza,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Cheese Pasta Pizza,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Cheese Pasta Pizza,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Spicy Pasta Pizza,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Spicy Pasta Pizza,Medium,524,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Spicy Pasta Pizza,Large,727,
UniMall,Unimall,CHICAGO DELIGHTS,New Arrival Pizza,Spicy Pasta Pizza,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Cheese Pizza,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Cheese Pizza,Medium,546,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Cheese Pizza,Large,749,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Cheese Pizza,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Chicago's Spl. Paneer,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Chicago's Spl. Paneer,Medium,546,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Chicago's Spl. Paneer,Large,749,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Chicago's Spl. Paneer,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,7 Veggies,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,7 Veggies,Medium,546,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,7 Veggies,Large,749,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,7 Veggies,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Mexicana Overload,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Mexicana Overload,Medium,546,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Mexicana Overload,Large,749,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Mexicana Overload,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Tandoori Paneer,Regular,236,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Tandoori Paneer,Medium,546,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Tandoori Paneer,Large,749,
UniMall,Unimall,CHICAGO DELIGHTS,Special Veg Pizza,Tandoori Paneer,Extra Large,803,
UniMall,Unimall,CHICAGO DELIGHTS,Flood Pizza,Chicago's Flood,Regular,289,
UniMall,Unimall,CHICAGO DELIGHTS,Flood Pizza,Chicago's Flood,Medium,642,
UniMall,Unimall,CHICAGO DELIGHTS,Flood Pizza,Chicago's Flood,Large,851,
UniMall,Unimall,CHICAGO DELIGHTS,Flood Pizza,Chicago's Flood,Extra Large,900,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Onion,Regular,85,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Onion,Medium,213,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Onion,Large,320,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Capsicum,Regular,85,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Capsicum,Medium,213,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Capsicum,Large,320,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Corn,Regular,85,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Corn,Medium,213,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Corn,Large,320,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Tomato,Regular,85,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Tomato,Medium,213,
UniMall,Unimall,CHICAGO DELIGHTS,Single Veg Pizza,Tomato,Large,320,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Capsicum,Regular,95,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Capsicum,Medium,245,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Capsicum,Large,365,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Paneer,Regular,95,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Paneer,Medium,245,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Paneer,Large,365,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Paneer + Corn,Regular,95,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Paneer + Corn,Medium,245,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Paneer + Corn,Large,365,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Tomato,Regular,95,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Tomato,Medium,245,
UniMall,Unimall,CHICAGO DELIGHTS,Double Veg Pizza,Onion + Tomato,Large,365,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Thin Crust,Regular,21,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Thin Crust,Medium,32,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Thin Crust,Large,43,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Thin Crust,Extra Large,54,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Cheese Burst,Regular,54,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Cheese Burst,Medium,86,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Cheese Burst,Large,107,
UniMall,Unimall,CHICAGO DELIGHTS,Choice of Crust,Cheese Burst,Extra Large,268,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Classic Fries,Regular,74,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Cheesy Fries,Regular,95,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Pizza Fries,Regular,106,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Tandoori Fries,Regular,106,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Peri Peri Cheesy Fries,Regular,117,
UniMall,Unimall,CHICAGO DELIGHTS,Fries,Chilly Cheese Fries,Regular,127,
UniMall,Unimall,CHICAGO DELIGHTS,Zingy Parcel,Zingey Parcel,Regular,127,
UniMall,Unimall,CHICAGO DELIGHTS,Zingy Parcel,Paneer Parcel,Regular,138,
UniMall,Unimall,CHICAGO DELIGHTS,Calzones,Spicy Bunch,Regular,106,
UniMall,Unimall,CHICAGO DELIGHTS,Calzones,Zesty Bunch,Regular,127,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Chocolawa Cake,Regular,75,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Strawberry,Regular,86,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Chocolate,Regular,86,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Butter Scoth,Regular,86,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Vanilla Shake,Regular,86,
UniMall,Unimall,CHICAGO DELIGHTS,Chocolawa,Oreo Frappe,Regular,86,
UniMall,Unimall,CHICAGO DELIGHTS,Coolers,Bluebery,Regular,51,
UniMall,Unimall,CHICAGO DELIGHTS,Coolers,Bubblegum,Regular,51,
UniMall,Unimall,CHICAGO DELIGHTS,Coolers,Mint,Regular,51,
UniMall,Unimall,CHICAGO DELIGHTS,Coolers,Green Apple,Regular,51,
